,algorithm,bias,seed,recall,fpr_ratio,fnr_ratio,precision_ratio,tpr_ratio,config
0,XGB,conditional_50,0,0.9027237354085604,1.658083095784468,1.2298772372994695,-1.3663678058204236,-0.1252703928887504,0
1,XGB,conditional_50,0,0.9111543450064852,1.4486314291309588,1.388913922599046,-1.21657661636377,-0.1260983384155711,1
2,XGB,conditional_50,0,0.7626459143968871,1.3907880850758272,1.079038076988055,-1.3767594456365946,-0.3227267181832834,2
3,XGB,conditional_50,0,0.9053177691309988,0.9405379695043186,1.4134771756388576,-0.8512349578300187,-0.1373195120582031,3
4,XGB,conditional_50,0,0.9046692607003892,1.3934552852163358,1.5277416272963629,-1.1955064514425546,-0.1477934095148902,4
5,XGB,conditional_50,0,0.8942931258106356,1.4690631295351313,1.1424143960491298,-1.2383115620552294,-0.1286206506018204,5
6,XGB,conditional_50,0,0.920881971465629,1.63051640509412,0.9370954880716232,-1.3052479258511722,-0.0778826072851254,6
7,XGB,conditional_50,0,0.8417639429312581,1.034990384650284,1.7883675266594343,-1.0663705661977976,-0.3004461278450961,7
8,XGB,conditional_50,0,0.8573281452658884,1.0036781587776311,1.810627486733711,-1.0131524492666415,-0.2683593969220795,8
9,XGB,conditional_50,0,0.9072632944228276,1.4283330339417355,1.4225223152418651,-1.2099718696287594,-0.1349409064916397,9
10,XGB,conditional_50,0,0.9027237354085604,1.6103754144771958,1.2759736518889244,-1.3362638253895498,-0.1294251282513285,10
11,XGB,conditional_50,0,0.8942931258106356,1.4310319038009434,1.268012366186241,-1.2206473230479091,-0.1412055434411933,11
12,XGB,conditional_50,0,0.9150453955901426,1.354993901002466,1.4631642997392118,-1.1476223983722305,-0.1255294954870582,12
13,XGB,conditional_50,0,0.6569390402075227,0.7925928099294943,-0.404371436071143,-0.4938418347603895,0.2100506077041092,13
14,XGB,conditional_50,0,0.9267185473411156,1.6903478282425275,0.8753812799556745,-1.3366853980014348,-0.0672410763220628,14
15,XGB,conditional_50,0,0.9241245136186772,1.6435404907456936,0.9523432617705596,-1.3114649244008914,-0.0755563445340663,15
16,XGB,conditional_50,0,0.8249027237354085,1.1044751270967224,0.659561512542714,-0.9944376465440198,-0.1378147371859524,16
17,XGB,conditional_50,0,0.9092088197146564,1.4162166107123748,1.4319826444909316,-1.198872874515761,-0.1325726725761209,17
18,XGB,conditional_50,0,0.8975356679636836,1.5311924419356309,0.8725552358769115,-1.257315185126367,-0.0968015415542987,18
19,XGB,conditional_50,0,0.8923476005188068,1.2524114509552282,1.3908134555145262,-1.102659634264028,-0.1562520699574349,19
20,XGB,conditional_50,0,0.9234760051880676,1.6508023216396956,1.1378814532186974,-1.3274328203227863,-0.089812385391894,20
21,XGB,conditional_50,0,0.9156939040207522,1.6189897478032225,1.2298772372994689,-1.3209223676476378,-0.1070099737438478,21
22,XGB,conditional_50,0,0.7827496757457847,1.083626643687221,-0.2255745304252829,-0.8282418983528369,0.0624740505606732,22
23,XGB,conditional_50,0,0.9241245136186772,1.7021750494778802,1.0074848159630214,-1.354972730520062,-0.0796095364919332,23
24,XGB,conditional_50,0,0.9111543450064852,1.4323822078523558,1.3367924412159808,-1.2017931701614293,-0.1219824806800081,24
25,XGB,conditional_50,0,0.9059662775616084,1.5719285271546577,1.2536454032324178,-1.3031185624639283,-0.1227248866197737,25
26,XGB,conditional_50,0,0.9202334630350194,1.3761577297760883,1.3376334176553528,-1.1483874957407023,-0.1084812020853041,26
27,XGB,conditional_50,0,0.9124513618677044,1.6478953253990811,1.104782017317935,-1.3377856080451531,-0.101255814229362,27
28,XGB,conditional_50,0,0.9014267185473412,1.6103754144771958,0.9089209814794308,-1.3116193026489986,-0.0963509950215192,28
29,XGB,conditional_50,0,0.8994811932555123,1.3854602968145595,1.1639893016430125,-1.1727104529272585,-0.1236649621320581,29
30,XGB,conditional_50,0,0.7652399481193255,0.8433544114712714,1.1659141785675038,-0.9695156824700292,-0.3414309171867901,30
31,XGB,conditional_50,0,0.8832684824902723,1.0689749963697937,0.935931554937987,-0.9394835248802024,-0.1197072004907587,31
32,XGB,conditional_50,0,0.909857328145266,1.6977338346241495,1.023081671014039,-1.3703054945555244,-0.0974473016743892,32
33,XGB,conditional_50,0,0.9137483787289234,1.5903758601829256,1.0237866282921226,-1.290902397239338,-0.0928992522262146,33
34,XGB,conditional_50,0,0.9267185473411156,1.5747589371216295,1.0459589637776592,-1.2655396022526388,-0.0793655979567782,34
35,XGB,conditional_50,0,0.9215304798962386,1.733468911366326,1.1345967338663607,-1.3866310546975744,-0.0920508575878936,35
36,XGB,conditional_50,0,0.8826199740596627,1.6060780060002302,1.2034050259382782,-1.3571044841070132,-0.1516802905320832,36
37,XGB,conditional_50,0,0.8748378728923476,1.413530358171616,1.6427205231654023,-1.2696469854526955,-0.2132525690087281,37
38,XGB,conditional_50,0,0.9040207522697796,1.4745345266170808,1.1563482018775029,-1.2301577162031432,-0.1167837867719884,38
39,XGB,conditional_50,0,0.922827496757458,1.6449913494331758,0.8819539338791628,-1.3099409794879786,-0.0716145523526919,39
40,XGB,conditional_50,0,0.7730220492866408,1.155217763099647,0.0074848159630207,-0.9378821681583258,-0.0021977374343184,40
41,XGB,conditional_50,0,0.9202334630350194,1.5437743975081455,0.9550173960688854,-1.2462743241168608,-0.0799780252873187,41
42,XGB,conditional_50,0,0.9150453955901426,1.6683083231423603,1.1933513612743545,-1.353891499442298,-0.1050431090344471,42
43,XGB,conditional_50,0,0.8994811932555123,1.5535975911597155,0.9935456250051468,-1.2803449436888672,-0.1069922662065394,43
44,XGB,conditional_50,0,0.9007782101167316,1.4499893582784713,1.5057356834908462,-1.2410373788992954,-0.1526325675527072,44
45,XGB,conditional_50,0,0.9059662775616084,1.4800157089019654,1.5010242889205836,-1.2538226024942232,-0.1434282169534881,45
46,XGB,conditional_50,0,0.8949416342412452,1.079958749141175,1.616294058638544,-0.9864015791328338,-0.1725626701782833,46
47,XGB,conditional_50,0,0.8865110246433203,1.2396406673127198,0.982822761728752,-1.067683327212567,-0.1213562665196481,47
48,XGB,conditional_50,0,0.9221789883268484,1.6653829804808569,0.9005696120465096,-1.3258537265187054,-0.0737008796011582,48
49,XGB,conditional_50,0,0.87094682230869,1.459511533796023,1.3600012306838063,-1.284804055726583,-0.1883256458062652,49
50,XGB,conditional_50,1,0.8962386511024644,1.0123073436320091,1.6074173515488543,-0.936467234232288,-0.1699106079567569,0
51,XGB,conditional_50,1,0.9105058365758756,1.2151511722011332,1.4183835271588352,-1.0533558799790563,-0.1297651729299032,1
52,XGB,conditional_50,1,0.7723735408560312,0.6238777880273967,1.515701182457237,-0.8565913719280753,-0.4145117523258831,2
53,XGB,conditional_50,1,0.8955901426718548,0.744238598974629,1.8183141340474716,-0.7464682020940012,-0.1889467865907754,3
54,XGB,conditional_50,1,0.8942931258106356,1.1812256868612954,1.7403116220461974,-1.0753578354610278,-0.1850476084310928,4
55,XGB,conditional_50,1,0.8949416342412452,1.2634397977352545,1.583766083484208,-1.124383960419323,-0.1701902271146998,5
56,XGB,conditional_50,1,0.9169909208819714,0.9480187346179492,1.7302740993343848,-0.8607479437972354,-0.1409666307769561,6
57,XGB,conditional_50,1,0.8300907911802854,0.8718030582282968,1.4781343346038869,-0.93136762883522,-0.2807202252247981,7
58,XGB,conditional_50,1,0.8430609597924773,1.0171070025601945,1.6555116397498977,-1.0400448710816612,-0.2805098400870716,8
59,XGB,conditional_50,1,0.90337224383917,1.0581240698747696,1.726061848047472,-0.966560955129952,-0.1663067926274719,9
60,XGB,conditional_50,1,0.9085603112840468,1.025519320020543,1.6210922884459291,-0.9271028099189688,-0.1486858707850555,10
61,XGB,conditional_50,1,0.8910505836575876,1.1812256868612954,1.796895150412565,-1.0850286767897452,-0.1963629216589269,11
62,XGB,conditional_50,1,0.913099870298314,1.0702648327424824,1.6948801927991943,-0.9574255699154736,-0.1457767044092402,12
63,XGB,conditional_50,1,0.6666666666666666,0.7544716273031075,-0.2251495144364921,-0.5458668306437898,0.1123014682101763,13
64,XGB,conditional_50,1,0.9215304798962386,1.1081327163336174,1.3779355054260862,-0.955707399172687,-0.1096220865745567,14
65,XGB,conditional_50,1,0.917639429312581,1.1513254410060931,1.4167337899397434,-0.9955170574218692,-0.1183578311827903,15
66,XGB,conditional_50,1,0.8210116731517509,0.8162656282921134,0.8607037808310835,-0.8115169134302744,-0.1830142674722835,16
67,XGB,conditional_50,1,0.9072632944228276,1.2303303417346074,1.7031763343542845,-1.0866381535239833,-0.1572115450928168,17
68,XGB,conditional_50,1,0.8981841763942932,1.379233585156631,1.383202194605587,-1.1896768429636384,-0.1464863830750385,18
