,algorithm,bias,seed,recall,fpr_ratio,fnr_ratio,precision_ratio,tpr_ratio,config
0,XGB,group_size_90,0,0.7308690012970168,0.056277321533612,0.0443756106762978,0.0011837448322681,-0.016066771806251,0
1,XGB,group_size_90,0,0.7555123216601816,-0.0002519383016438,-0.1501343358445957,0.103846984108858,0.0513987724424355,1
2,XGB,group_size_90,0,0.4993514915693904,-0.2644187140373604,-0.0086148667665493,0.3070683461358691,0.0086791080806869,2
3,XGB,group_size_90,0,0.7555123216601816,0.0352436628486368,-0.0675970724463332,0.0503191198196249,0.0224322631480171,3
4,XGB,group_size_90,0,0.7425421530479897,-0.0148384068255963,0.0151014982403741,0.0691232262166843,-0.0052064181742627,4
5,XGB,group_size_90,0,0.7399481193255513,0.0412281900865125,-0.010367353918134,0.0299552278119153,0.0036578817043575,5
6,XGB,group_size_90,0,0.7587548638132295,0.062332503561897,0.2346205964982057,-0.0468159254470503,-0.0685350822086303,6
7,XGB,group_size_90,0,0.6647211413748378,-0.0090179097471903,-0.1835430037673575,0.1551023321039369,0.1002163114071575,7
8,XGB,group_size_90,0,0.6867704280155642,0.0144531154823538,-0.0112155490398025,0.0540724365186456,0.0051387503754385,8
9,XGB,group_size_90,0,0.7399481193255513,0.0412281900865125,0.2073623894537822,-0.0288102639608925,-0.0674860574764125,9
10,XGB,group_size_90,0,0.7036316472114138,0.0502425195636308,0.1571644564182094,-0.0322038416362887,-0.0622580093531315,10
11,XGB,group_size_90,0,0.7334630350194552,-0.0206402773639437,-0.1275138207841763,0.1191675014114944,0.0486767176905177,11
12,XGB,group_size_90,0,0.7671854734111544,0.0056157297296591,0.1283358033589915,0.0254597487590899,-0.0371840189633199,12
13,XGB,group_size_90,0,0.6115434500648509,-0.0206402773639437,-0.0840859971453536,0.1284861353620696,0.0555379689968716,13
14,XGB,group_size_90,0,0.7769130998702983,0.0322588501911521,0.2164160011206156,-0.0131276111157834,-0.0575601549951042,14
15,XGB,group_size_90,0,0.7756160830090791,0.0203688372769086,0.2255470128727442,-0.0055957246268717,-0.0602392551909858,15
16,XGB,group_size_90,0,0.7269779507133592,0.2308071769296328,0.026908070466868,-0.1372398559102324,-0.0100017722217075,16
17,XGB,group_size_90,0,0.7496757457846952,-0.0148384068255963,0.0128188384416109,0.0697959637668785,-0.004259947626811,17
18,XGB,group_size_90,0,0.7425421530479897,-0.040802090076346,-0.0263974637370834,0.1028108055837755,0.0092443167229364,18
19,XGB,group_size_90,0,0.7405966277561609,0.0714538331807231,0.2504311113456677,-0.06388806438317,-0.0799770016596094,19
20,XGB,group_size_90,0,0.7717250324254216,0.0442279424023622,0.0971170727482706,0.0014797563374576,-0.027741380965974,20
21,XGB,group_size_90,0,0.7490272373540856,-0.0061006333631674,0.1512505098817497,0.0263669481881117,-0.0479332600550119,21
