,algorithm,bias,seed,recall,fpr_ratio,fnr_ratio,precision_ratio,tpr_ratio,config
0,XGB,double_train_50,0,0.7178988326848249,0.9004896880905384,-0.413358304997029,-0.6140303432888589,0.161413887626067,0
1,XGB,double_train_50,0,0.7568093385214008,0.5928173714024663,-0.4030652923235092,-0.3863265974679868,0.1287078565634163,1
2,XGB,double_train_50,0,0.5201037613488976,0.6206553328527189,-0.3848326068157396,-0.2377218614557265,0.3545320774329876,2
3,XGB,double_train_50,0,0.7496757457846952,0.9181158058904544,-0.5061807160435388,-0.6185435929112545,0.1673931074934169,3
4,XGB,double_train_50,0,0.7367055771725033,0.6095067687837292,-0.3785736163440577,-0.3970188660809651,0.1345647227046628,4
5,XGB,double_train_50,0,0.7341115434500648,0.7468583479666857,-0.4034482849830866,-0.500487625448092,0.1452316477565192,5
6,XGB,double_train_50,0,0.7594033722438391,0.9204709456936334,-0.6164718163739991,-0.5985995218152147,0.1925410860264961,6
7,XGB,double_train_50,0,0.6640726329442282,0.0453760008115695,-0.1151344707009346,0.0045655484698121,0.0582097884360019,7
8,XGB,double_train_50,0,0.682230869001297,0.2195038271332524,-0.1930481714096878,-0.1147621070452675,0.0897901188522148,8
9,XGB,double_train_50,0,0.7360570687418937,0.8840971984200618,-0.5597756830246766,-0.567914345671445,0.198427598674416,9
10,XGB,double_train_50,0,0.6913099870298314,0.8596114729414374,-0.432335784245711,-0.5596655407003441,0.1917937355679891,10
11,XGB,double_train_50,0,0.7341115434500648,0.513229737458232,-0.3461521386516799,-0.3264288764604074,0.1248002519891199,11
12,XGB,double_train_50,0,0.7632944228274967,0.669931313466396,-0.3661327559358421,-0.461104900396322,0.1129453234710405,12
13,XGB,double_train_50,0,0.6121919584954605,0.0794948136548985,-0.2829965952155967,0.0783176231318133,0.1788532342750017,13
14,XGB,double_train_50,0,0.771076523994812,0.9821332353993264,-0.4793433663838335,-0.6874526100089837,0.1410506611513947,14
15,XGB,double_train_50,0,0.7665369649805448,0.8934574956249312,-0.4614695767927836,-0.6189502347583464,0.1393964914686021,15
16,XGB,double_train_50,0,0.7055771725032426,0.8642660598130061,-0.4019931579739222,-0.5820627348781717,0.1667671934448304,16
17,XGB,double_train_50,0,0.7522697795071336,0.5794940087608528,-0.250011406329343,-0.4140235290682963,0.0821236168557765,17
18,XGB,double_train_50,0,0.7334630350194552,0.6868166813984904,-0.3809678977248621,-0.4578866941630889,0.1376835390897226,18
19,XGB,double_train_50,0,0.7276264591439688,0.8689250186623949,-0.5346646012191623,-0.5571080723693975,0.1980634886236756,19
20,XGB,double_train_50,0,0.7717250324254216,0.6868166813984904,-0.4891911523401806,-0.4490790726393832,0.143368244044794,20
21,XGB,double_train_50,0,0.7367055771725033,0.9964846605311078,-0.4657672972611193,-0.6852270125256672,0.1651187307663937,21
22,XGB,double_train_50,0,0.7068741893644618,0.217360192348874,-0.2614023161162103,-0.0970628210314276,0.1081171790695121,22
23,XGB,double_train_50,0,0.7671854734111544,0.8899452577629249,-0.5041610071152147,-0.6062521916338517,0.1515079539625762,23
24,XGB,double_train_50,0,0.7490272373540856,0.7491361966516638,-0.3144432789243416,-0.5333936475399927,0.1049506253986384,24
25,XGB,double_train_50,0,0.6783398184176395,0.8514763748069416,-0.414341848978462,-0.5518624416337042,0.195327678350819,25
26,XGB,double_train_50,0,0.7594033722438391,0.6161937349809931,-0.3284501369182208,-0.4255718771014053,0.1036179052930954,26
27,XGB,double_train_50,0,0.7159533073929961,0.7263982651254237,-0.4441272982149771,-0.4615355112911714,0.1749415618145835,27
28,XGB,double_train_50,0,0.7347600518806745,0.8236833454880974,-0.411668791788055,-0.5607069655889689,0.1476624740112813,28
29,XGB,double_train_50,0,0.7684824902723736,0.7252637064135711,-0.4406109718951191,-0.4899097481440379,0.1317429189251666,29
30,XGB,double_train_50,0,0.6095979247730221,0.0134012936565557,-0.1845183509383563,0.0828614119912014,0.1180431911107192,30
31,XGB,double_train_50,0,0.7438391699092088,0.8526377237590675,-0.471683020735539,-0.5718894716157105,0.161081167483738,31
32,XGB,double_train_50,0,0.7178988326848249,0.7662494177279754,-0.4540952692528532,-0.4920846518611264,0.1771021081067606,32
33,XGB,double_train_50,0,0.7632944228274967,0.7411677010240281,-0.4144720972556137,-0.5066597018735197,0.1276767272550089,33
