,algorithm,bias,seed,recall,fpr_ratio,fnr_ratio,precision_ratio,tpr_ratio,config
0,XGB,group_size_99,0,0.7250324254215305,0.4073319575224514,0.0118869734827494,0.0683854298351349,-0.0044829876250223,0
1,XGB,group_size_99,0,0.7568093385214008,0.2719566326704724,1.4260675110251462,-0.0365995562192465,-0.2665818946423631,1
2,XGB,group_size_99,0,0.5285343709468223,0.0897715360603505,0.3770248880886273,0.1173152092510275,-0.2699703881683001,2
3,XGB,group_size_99,0,0.7555123216601816,0.2399790896308935,1.4337619028151465,-0.0124371032382224,-0.2690779074464332,3
4,XGB,group_size_99,0,0.745136186770428,0.1780410281792774,1.493882895252718,0.0220498249071893,-0.2892030120417411,4
5,XGB,group_size_99,0,0.7392996108949417,0.2086834606499151,0.5230292409122343,0.114811101960212,-0.1473687363149826,5
6,XGB,group_size_99,0,0.7600518806744487,0.5565040303712954,0.4027350071945224,-0.1380231630061422,-0.1071165688315847,6
7,XGB,group_size_99,0,0.6634241245136187,0.2399790896308935,0.3054378058396075,0.1019065780136614,-0.133562936789952,7
8,XGB,group_size_99,0,0.6874189364461738,0.1780410281792774,1.7890661349075514,-0.0754567550925062,-0.4065814311963679,8
9,XGB,group_size_99,0,0.7386511024643321,0.2086834606499151,0.5266314775924293,0.1137569495883579,-0.1486448930022528,9
10,XGB,group_size_99,0,0.7010376134889753,0.3722980560557291,1.7246631020818846,-0.2104863907025833,-0.3780122789995971,10
11,XGB,group_size_99,0,0.7360570687418937,0.2086834606499151,1.5445089683226858,-0.0179982886453978,-0.3070457576454536,11
12,XGB,group_size_99,0,0.7652399481193255,0.3722980560557291,1.3750280780246806,-0.1049321176374102,-0.2504622292790863,12
13,XGB,group_size_99,0,0.6115434500648509,0.4073319575224514,-0.2284359229490868,0.2178786805627425,0.1661157880755402,13
14,XGB,group_size_99,0,0.7691309987029832,0.2719566326704724,1.350848265529554,-0.017293923571102,-0.2430826989134888,14
15,XGB,group_size_99,0,0.7795071335927367,0.2719566326704724,1.284314514273853,-0.0013197394189608,-0.2235865232876915,15
16,XGB,group_size_99,0,0.7159533073929961,-0.0202390720521554,0.6473573759144359,0.2705887728516696,-0.1940367958162671,16
17,XGB,group_size_99,0,0.748378728923476,0.2719566326704724,1.4753628072819198,-0.0500250489802169,-0.2828837069714636,17
18,XGB,group_size_99,0,0.7425421530479897,0.2399790896308935,1.5085296712171188,-0.033208132726508,-0.2942784615715758,18
19,XGB,group_size_99,0,0.7360570687418937,0.3380821908527164,1.5445089683226858,-0.1238563440661787,-0.3070457576454536,19
20,XGB,group_size_99,0,0.7782101167315175,0.4432243006041914,1.2928009801616818,-0.1419053426975815,-0.2260091855545472,20
21,XGB,group_size_99,0,0.7490272373540856,0.1186096219965317,0.4678876867197732,0.206445953501137,-0.1283606215478981,21
22,XGB,group_size_99,0,0.7003891050583657,0.2086834606499151,0.7246631020818846,0.0495517507273829,-0.2260091855545472,22
23,XGB,group_size_99,0,0.7782101167315175,0.2086834606499151,1.2928009801616818,0.0486675910796248,-0.2260091855545472,23
24,XGB,group_size_99,0,0.7594033722438391,0.2399790896308935,1.4105545116538212,-0.0062881923979842,-0.2616027868842867,24
25,XGB,group_size_99,0,0.6997405966277561,0.0897715360603505,1.7309220925535669,0.0195794070493764,-0.3807089060293626,25
26,XGB,group_size_99,0,0.7594033722438391,0.2086834606499151,1.4105545116538212,0.0194678500183203,-0.2616027868842867,26
27,XGB,group_size_99,0,0.7392996108949417,0.4073319575224514,0.5230292409122343,-0.0500189392829248,-0.1473687363149826,27
28,XGB,group_size_99,0,0.745136186770428,0.4432243006041914,1.493882895252718,-0.193847877800429,-0.2892030120417411,28
29,XGB,group_size_99,0,0.7769130998702983,0.3046467436456087,1.3012378173103218,-0.0319816316399189,-0.2284359229490872,29
30,XGB,group_size_99,0,0.6095979247730221,0.2719566326704724,-0.4866209291214852,0.5684699944467786,0.4260675110251465,30
31,XGB,group_size_99,0,0.7509727626459144,0.3380821908527164,1.4603736330624664,-0.0997569627669151,-0.2778481170741652,31
32,XGB,group_size_99,0,0.7250324254215305,0.0337384055467313,0.6002722398446947,0.239541997224663,-0.1757083001430931,32
33,XGB,group_size_99,0,0.7665369649805448,0.4073319575224514,1.3670130849605606,-0.1311437855383821,-0.2479981893276051,33
34,XGB,group_size_99,0,0.7808041504539559,0.3722980560557291,1.2757778323193685,-0.0809199953835674,-0.2211679224850479,34
35,XGB,group_size_99,0,0.7665369649805448,0.1780410281792774,1.3670130849605606,0.0559554467158378,-0.2479981893276051,35
36,XGB,group_size_99,0,0.6880674448767834,0.1780410281792774,0.7830548968736895,0.0537511563620736,-0.2518329610125008,36
37,XGB,group_size_99,0,0.708171206225681,0.2719566326704724,0.6865279731951134,0.0100257181852669,-0.2099344226964758,37
38,XGB,group_size_99,0,0.7522697795071336,0.1186096219965317,1.4528202386308318,0.0828311830973966,-0.2753368979181155,38
39,XGB,group_size_99,0,0.7736705577172504,0.3380821908527164,1.3221165469862377,-0.0641533470934913,-0.2345206854100646,39
40,XGB,group_size_99,0,0.6433203631647212,0.1186096219965317,0.3896075732089101,0.1681818378806852,-0.1783124435232508,40
41,XGB,group_size_99,0,0.7542153047989624,0.5963006282745905,1.441415475358582,-0.3004984167402725,-0.2715782460980812,41
42,XGB,group_size_99,0,0.732166018158236,0.4432243006041914,0.5621676348191924,-0.0910459507173812,-0.1614689333598367,42
43,XGB,group_size_99,0,0.6770428015564203,0.3380821908527164,1.836275092699796,-0.2251952527839114,-0.4287345734349185,43
44,XGB,group_size_99,0,0.7380025940337225,0.4073319575224514,-0.0583310231287267,0.089705359342731,0.0212801084400595,44
45,XGB,group_size_99,0,0.7594033722438391,0.148024851272685,1.4105545116538212,0.0696628873760123,-0.2616027868842867,45
46,XGB,group_size_99,0,0.7276264591439688,0.4800185600438844,0.5865321832183923,-0.1285050740623316,-0.1705140729628435,46
47,XGB,group_size_99,0,0.7477302204928664,0.2086834606499151,0.4753628072819198,0.1284162731274335,-0.1308806135264136,47
48,XGB,group_size_99,0,0.7782101167315175,0.4432243006041914,1.2928009801616818,-0.1419053426975815,-0.2260091855545472,48
49,XGB,group_size_99,0,0.6264591439688716,0.3046467436456087,-0.28540810838701,0.3375666044386526,0.2011011460248718,49
50,XGB,group_size_99,1,0.7250324254215305,-0.0130745069535899,-0.8766796612590351,0.3306318730299742,0.5413964626683878,0
51,XGB,group_size_99,1,0.7594033722438391,0.4315313412971271,-0.7032824679099174,-0.2251319984603084,0.3167552853266274,1
52,XGB,group_size_99,1,0.5285343709468223,0.2679167458913147,-0.5068852551064142,0.2102632309186102,0.6713112056578118,2
53,XGB,group_size_99,1,0.7555123216601816,0.2992123748722929,-0.6796956475923017,-0.1254340090103737,0.3092737039571755,3
54,XGB,group_size_99,1,0.745136186770428,0.1778429072379297,-0.8150075504687457,0.0714029903542406,0.4279017507697398,4
55,XGB,group_size_99,1,0.7392996108949417,0.3311899179118711,-0.5853682650441487,-0.1772489584515924,0.2776759660846936,5
56,XGB,group_size_99,1,0.7652399481193255,0.1778429072379297,-0.5129512558057678,-0.1144715558554086,0.2011398721078516,6
57,XGB,group_size_99,1,0.6634241245136187,0.1207214612512783,-0.579293750634464,0.1079921072642599,0.4121947495100186,7
58,XGB,group_size_99,1,0.6874189364461738,0.0657355589679467,-0.8430072315765309,0.3463316078413835,0.6351968032412928,8
59,XGB,group_size_99,1,0.7386511024643321,0.2072581365140852,-0.7780133429865446,0.0364309149122358,0.4151794898346287,9
60,XGB,group_size_99,1,0.704928664072633,0.0657355589679467,-0.7727472875730172,0.2288754501719455,0.5004942752591834,10
61,XGB,group_size_99,1,0.7360570687418937,0.2992123748722929,-0.9370225669496736,0.0833120138273329,0.5633439245869075,11
62,XGB,group_size_99,1,0.7652399481193255,0.4665652427638548,-0.5129512558057678,-0.3427335313607181,0.2011398721078516,12
63,XGB,group_size_99,1,0.6115434500648509,0.038994213189244,-0.7914679936621134,0.5972311224876057,0.883220550887021,13
64,XGB,group_size_99,1,0.7691309987029832,0.1207214612512783,-0.2703230606338116,-0.1562768752298129,0.0918253938364064,14
65,XGB,group_size_99,1,0.7795071335927367,0.2679167458913147,-0.8316987410373519,-0.0627530853624028,0.3548038931758071,15
66,XGB,group_size_99,1,0.7159533073929961,0.0929716907881332,-0.4595330490195157,-0.021555313159946,0.2309238809835977,16
67,XGB,group_size_99,1,0.748378728923476,0.2992123748722929,-0.8338665777200621,-0.0238083473876693,0.4342210558400173,17
68,XGB,group_size_99,1,0.7425421530479897,0.3973154760941145,-0.3776598894648139,-0.325003982981138,0.1572474590483501,18
69,XGB,group_size_99,1,0.7360570687418937,0.1207214612512783,-0.0745985897594435,-0.2091058036429072,0.027695056416691,19
70,XGB,group_size_99,1,0.7775616083009079,0.1778429072379297,-0.8187596853298535,0.0076850233362134,0.3511653161124585,20
71,XGB,group_size_99,1,0.7490272373540856,0.1207214612512783,-0.4150374992788438,-0.0939079195478099,0.1699250014423123,21
72,XGB,group_size_99,1,0.7003891050583657,0.2072581365140852,-0.7502799474470868,0.1006260049258048,0.4910955772569338,22
73,XGB,group_size_99,1,0.7782101167315175,0.0929716907881332,-0.5963672639934054,-0.0255547582041108,0.2256344340285998,23
74,XGB,group_size_99,1,0.7594033722438391,0.2072581365140852,-0.8998964480552591,0.0696628873760123,0.4555019759271944,24
75,XGB,group_size_99,1,0.6932555123216602,0.0127298200224584,-0.346890963454334,0.0060982160483005,0.1839701074257188,25
76,XGB,group_size_99,1,0.7594033722438391,0.2372743134206806,-0.7032824679099174,-0.0690838032245552,0.3167552853266274,26
77,XGB,group_size_99,1,0.7367055771725033,0.1207214612512783,-0.5708321718862681,-0.0100005132502547,0.2725554814160924,27
78,XGB,group_size_99,1,0.745136186770428,0.4315313412971271,-0.6186200708405336,-0.2478897449428128,0.2891310376182749,28
79,XGB,group_size_99,1,0.771076523994812,0.0657355589679467,-0.5498928341939051,-0.0143034380915249,0.2122139182662785,29
80,XGB,group_size_99,1,0.6095979247730221,0.0929716907881332,-0.6561394845107749,0.3452782817962951,0.6546561627431449,30
81,XGB,group_size_99,1,0.754863813229572,0.038994213189244,-0.6758017314878111,0.0870327870366277,0.3080229929634647,31
82,XGB,group_size_99,1,0.7315175097276264,0.0127298200224584,-0.7383862688658334,0.1880604685706199,0.401054191904818,32
83,XGB,group_size_99,1,0.7704280155642024,0.2072581365140852,-0.7722852555303531,-0.0273789733522408,0.3377448003501372,33
84,XGB,group_size_99,1,0.7808041504539559,0.2679167458913147,-0.34627191386711,-0.2548515843852509,0.1137957936720123,34
85,XGB,group_size_99,1,0.7600518806744487,0.1207214612512783,-0.7072513701128634,0.027459495016301,0.3179984521772594,35
86,XGB,group_size_99,1,0.6880674448767834,0.2679167458913147,-0.9866368581233074,0.3403847820173096,0.8305820435286007,36
87,XGB,group_size_99,1,0.708171206225681,0.038994213189244,-0.6158196266595779,0.1266315565850925,0.3538345028884431,37
88,XGB,group_size_99,1,0.7522697795071336,0.4665652427638548,-0.6603303227253707,-0.2641487310333928,0.3030092779578062,38
89,XGB,group_size_99,1,0.771076523994812,0.2679167458913147,-0.5498928341939051,-0.1775983231534744,0.2122139182662785,39
90,XGB,group_size_99,1,0.6433203631647212,0.2372743134206806,-0.6488346838875412,0.1171013726680988,0.5387923192882302,40
91,XGB,group_size_99,1,0.7574578469520103,0.0127298200224584,-0.4651227307151533,0.0078765595743648,0.1862409957285129,41
92,XGB,group_size_99,1,0.7412451361867705,-0.0384347730391624,-0.1035984614819958,-0.0719212648122121,0.0379451531104483,42
93,XGB,group_size_99,1,0.6932555123216602,-0.1119992725533372,-0.8707818976781357,0.5124998477158891,0.6474867548637553,43
94,XGB,group_size_99,1,0.7380025940337225,0.0657355589679467,-0.3520600662285171,-0.0669129927608257,0.1483064253080637,44
95,XGB,group_size_99,1,0.75810635538262,0.1778429072379297,-0.89196953228363,0.0920862850157435,0.4530145700680999,45
96,XGB,group_size_99,1,0.7282749675745784,0.0127298200224584,-0.5245765809253957,0.0658256826623725,0.2557872680352004,46
97,XGB,group_size_99,1,0.7477302204928664,0.1207214612512783,-0.8300749985576876,0.1233227966728595,0.4329594072761061,47
98,XGB,group_size_99,1,0.7821011673151751,0.0929716907881332,-0.3549628741311547,-0.1140473361965274,0.1162164235031263,48
99,XGB,group_size_99,1,0.6465629053177692,0.0657355589679467,-0.5075579970355497,0.1234084910561558,0.3747200440913557,49
100,XGB,group_size_99,2,0.7250324254215305,-0.215247058274548,0.2271148315788514,-0.0186620989803978,-0.0777397499495696,0
101,XGB,group_size_99,2,0.7587548638132295,-0.2386002080611227,0.036431269969741,0.0554407455210886,-0.0113972551208737,1
102,XGB,group_size_99,2,0.5285343709468223,-0.1179540996106009,0.4217622624323948,-0.2888042909948806,-0.2955106135456402,2
103,XGB,group_size_99,2,0.7555123216601816,-0.066789506548979,1.0636160992959718,-0.2579455291609948,-0.2266031358640525,3
104,XGB,group_size_99,2,0.745136186770428,-0.0405251133821923,0.5352371269411826,-0.2154676934364012,-0.1460090259665984,4
105,XGB,group_size_99,2,0.7392996108949417,-0.215247058274548,0.5681517494139179,-0.083991739001547,-0.157494496064646,5
106,XGB,group_size_99,2,0.7594033722438391,-0.1428854892401964,0.0325055667559412,-0.022423183105446,-0.0101508662391268,6
107,XGB,group_size_99,2,0.6634241245136187,-0.3714630197377593,0.5212979359833094,0.0033484547676291,-0.2074308265892065,7
108,XGB,group_size_99,2,0.6874189364461738,-0.1428854892401964,1.419759909521247,-0.3122315962769985,-0.3647340547275449,8
109,XGB,group_size_99,2,0.7386511024643321,-0.066789506548979,0.1531142501350741,-0.1178150084217547,-0.0505792921481341,9
110,XGB,group_size_99,2,0.7068741893644618,-0.3501315650543867,2.3298529371681096,-0.1874865825995621,-0.4183524081018586,10
111,XGB,group_size_99,2,0.7360570687418937,-0.2386002080611227,0.5861182959433668,-0.0702166070928941,-0.1639150453394486,11
112,XGB,group_size_99,2,0.7645914396887159,-0.2386002080611227,0.4197599095212472,-0.024446421437458,-0.1083713686032329,12
113,XGB,group_size_99,2,0.6115434500648509,0.0694854947303121,1.1470753336537336,-0.5449845502185489,-0.4349508217622227,13
114,XGB,group_size_99,2,0.7697795071335928,-0.2842273220552506,-0.3578476691423053,0.208506895081498,0.1263518546439341,14
115,XGB,group_size_99,2,0.7795071335927367,-0.2842273220552506,-0.0948132633085111,0.1256411925201928,0.027962595517292,15
116,XGB,group_size_99,2,0.7211413748378729,-0.1428854892401964,1.2543363003138754,-0.2538437297205932,-0.2946734712925972,16
117,XGB,group_size_99,2,0.7490272373540856,-0.215247058274548,0.5128693139127285,-0.0682360016114249,-0.1384025318561939,17
118,XGB,group_size_99,2,0.7425421530479897,-0.1428854892401964,0.1312548161713349,-0.0494145780841706,-0.0429121613964812,18
119,XGB,group_size_99,2,0.7360570687418937,-0.0405251133821923,0.5861182959433668,-0.2302606211924896,-0.1639150453394486,19
120,XGB,group_size_99,2,0.7749675745784695,-0.3065233162149699,0.3541715678936697,0.0474991457931221,-0.0886923587477183,20
121,XGB,group_size_99,2,0.7490272373540856,0.0412021346798409,-0.2316299529388853,-0.0939079195478099,0.0865165014060504,21
122,XGB,group_size_99,2,0.7003891050583657,-0.3284881255670878,0.77025715660538,-0.0565218348554504,-0.2364938853856998,22
123,XGB,group_size_99,2,0.7782101167315175,-0.0405251133821923,0.3330482763279161,-0.163340057778195,-0.0825973135988719,23
124,XGB,group_size_99,2,0.7594033722438391,-0.0405251133821923,0.4514687692485847,-0.1926495957883434,-0.1183124590373857,24
125,XGB,group_size_99,2,0.6932555123216602,-0.1428854892401964,0.3863134264281048,-0.1326793074948742,-0.14317628486991,25
126,XGB,group_size_99,2,0.7619974059662775,-0.3284881255670878,0.0166950519084794,0.1354409020978005,-0.0051760508238347,26
127,XGB,group_size_99,2,0.7347600518806745,-0.3924914695397795,0.1746474116847151,0.145448075453182,-0.0582873872833971,27
128,XGB,group_size_99,2,0.745136186770428,-0.092593833525028,0.5352371269411826,-0.173800714401821,-0.1460090259665984,28
129,XGB,group_size_99,2,0.7730220492866408,-0.092593833525028,0.3666986657698335,-0.1296762468681447,-0.092361784314415,29
130,XGB,group_size_99,2,0.6095979247730221,-0.2386002080611227,0.412528340290171,-0.1147116588766933,-0.2141121916808556,30
131,XGB,group_size_99,2,0.7535667963683528,-0.1674024211735666,1.075111738133801,-0.1810900697871693,-0.2303716056799649,31
132,XGB,group_size_99,2,0.7328145265888456,-0.3065233162149699,-0.1401737967083868,0.1682632959364057,0.0546112860347624,32
133,XGB,group_size_99,2,0.767833981841764,-0.4132255122332964,-0.0195251360042739,0.215853601683387,0.0059549562728515,33
134,XGB,group_size_99,2,0.7808041504539559,-0.2842273220552506,0.3159240985367064,0.0380967639293599,-0.0777397499495698,34
135,XGB,group_size_99,2,0.7600518806744487,-0.3714630197377593,0.0285691521967709,0.168443795878306,-0.0089055532218918,35
136,XGB,group_size_99,2,0.6880674448767834,0.3520120147256902,1.4167511596489089,-0.6914662908494942,-0.3633541454488487,36
137,XGB,group_size_99,2,0.708171206225681,-0.1428854892401964,-0.2776773204583218,0.0958294525326087,0.1315885030100815,37
138,XGB,group_size_99,2,0.7522697795071336,0.0134523642166948,1.082724922243676,-0.3260727097673029,-0.2328893987114838,38
139,XGB,group_size_99,2,0.7723735408560312,-0.215247058274548,-0.3744305533379092,0.154529792325862,0.1312548161713347,39
140,XGB,group_size_99,2,0.6433203631647212,-0.092593833525028,0.605626454832581,-0.2655759517862804,-0.2524053546246684,40
141,XGB,group_size_99,2,0.7574578469520103,-0.1674024211735666,0.0442507744290406,-0.0053798510106526,-0.0138932679249437,41
142,XGB,group_size_99,2,0.7386511024643321,-0.3284881255670878,0.5717630029662968,0.0079855783958019,-0.1587763220404761,42
143,XGB,group_size_99,2,0.6990920881971465,-0.3924914695397795,0.7765297536209104,-0.005638618296658,-0.2392031726436859,43
144,XGB,group_size_99,2,0.7380025940337225,-0.1674024211735666,0.156725503687453,-0.0366839709286626,-0.0518611181239641,44
145,XGB,group_size_99,2,0.7607003891050583,-0.3714630197377593,0.4436066514756148,0.0790160186906348,-0.1158207571384037,45
146,XGB,group_size_99,2,0.732166018158236,-0.1179540996106009,1.1958638975944116,-0.2553054812700796,-0.2724877643557582,46
147,XGB,group_size_99,2,0.7477302204928664,-0.092593833525028,0.1015839494949921,-0.0821186204735053,-0.0327522951762595,47
148,XGB,group_size_99,2,0.7782101167315175,-0.215247058274548,0.92226025005043,-0.1040663728952616,-0.1833499379101686,48
149,XGB,group_size_99,2,0.6342412451361867,-0.1915185991247748,-0.1729520908048437,0.1205169419874157,0.1098044562999605,49
150,XGB,group_size_99,3,0.7250324254215305,-0.0592236506638573,0.3088822084907195,0.6735520288862806,-0.1019288008849773,0
151,XGB,group_size_99,3,0.7568093385214008,-0.2477928672682282,1.1346774796711714,0.7201196809628934,-0.2335521292099933,1
152,XGB,group_size_99,3,0.5285343709468223,-0.1565166093278081,-0.2382900482166567,1.118301077060941,0.251341124000808,2
153,XGB,group_size_99,3,0.7555123216601816,-0.2477928672682282,0.1385298051667781,0.8921123364182194,-0.0421523642848327,3
154,XGB,group_size_99,3,0.745136186770428,-0.1327881501780319,0.1988078170908868,0.7721189373704022,-0.0622249669112266,4
155,XGB,group_size_99,3,0.7392996108949417,-0.2028594226545625,1.2352414462384549,0.6521373866935306,-0.2675587373845827,5
156,XGB,group_size_99,3,0.7619974059662775,-0.4346469001768902,0.0995356735509137,1.0720231057679703,-0.029747343394052,6
157,XGB,group_size_99,3,0.6634241245136187,-0.1798697591143801,0.0140477744856327,0.8768147632879789,-0.0070755170801212,7
158,XGB,group_size_99,3,0.6874189364461738,-0.2254968731085086,0.4946736153920533,0.7583275057849814,-0.1792821812483523,8
159,XGB,group_size_99,3,0.7386511024643321,-0.1086719722268259,1.2388347109624631,0.5677327467843534,-0.2688337662266446,9
160,XGB,group_size_99,3,0.7010376134889753,-0.0338633845782895,0.4301333631973427,0.6103716647488799,-0.1507936242886567,10
161,XGB,group_size_99,3,0.7360570687418937,-0.2697576766203461,0.2495611175555216,0.8807625256675727,-0.0800205498752758,11
162,XGB,group_size_99,3,0.7652399481193255,-0.2254968731085086,1.0836380466707058,0.7134826875537993,-0.2174601257942173,12
163,XGB,group_size_99,3,0.6115434500648509,-0.1798697591143801,0.2219890395245401,0.7768522734653969,-0.1252742432784344,13
164,XGB,group_size_99,3,0.7691309987029832,-0.2697576766203461,0.0553885698665322,0.9332421225870744,-0.0162238992943065,14
165,XGB,group_size_99,3,0.7795071335927367,-0.2477928672682282,0.9929244829198786,0.7553039315318478,-0.1906298589516602,15
166,XGB,group_size_99,3,0.7159533073929961,-0.2697576766203461,1.359272489284133,0.6731099947498396,-0.3141848972559384,16
167,XGB,group_size_99,3,0.748378728923476,-0.1327881501780319,1.1839727759279448,0.6046917827318952,-0.2498256514595603,17
168,XGB,group_size_99,3,0.7425421530479897,-0.2477928672682282,1.2171396398631444,0.6973565960653911,-0.2612004413242172,18
169,XGB,group_size_99,3,0.7360570687418937,-0.2028594226545625,0.2495611175555216,0.8203881073781141,-0.0800205498752758,19
170,XGB,group_size_99,3,0.7775616083009079,-0.2697576766203461,1.0056355346694326,0.771922080413376,-0.1942592823523511,20
171,XGB,group_size_99,3,0.751621271076524,0.0721828131634374,0.1614302072768568,0.600132670597324,-0.049646900831757,21
172,XGB,group_size_99,3,0.7003891050583657,-0.0080590576022343,0.4332730707279099,0.5863076710199049,-0.1521375415175472,22
173,XGB,group_size_99,3,0.7782101167315175,-0.2254968731085086,-0.0028260440787634,0.9072118517180296,0.0008064254211587,23
174,XGB,group_size_99,3,0.7594033722438391,-0.1798697591143801,1.1191644802998466,0.6638330375224045,-0.2285815987432466,24
175,XGB,group_size_99,3,0.6990920881971465,-0.2254968731085086,0.4395320611995925,0.7787305607712287,-0.1548291375238133,25
176,XGB,group_size_99,3,0.7600518806744487,-0.3337610205930392,0.1113449758405476,0.9771040301259418,-0.0334576627324266,26
